UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
19603,Mission Valley Power,MT,1999,1,1151,22732,11886,573,9982,2522,85,2125,1,17,141,117,1826,34980,14526
19603,Mission Valley Power,MT,1999,2,895,17293,11898,471,7987,2532,82,1978,1,17,140,116,1465,27398,14547
19603,Mission Valley Power,MT,1999,3,836,16021,11905,459,7787,2532,78,1952,1,17,140,117,1390,25900,14555
19603,Mission Valley Power,MT,1999,4,837,16037,11931,474,8167,2536,86,2253,1,18,148,117,1415,26605,14585
19603,Mission Valley Power,MT,1999,5,693,13311,11937,429,7222,2535,81,2077,1,17,142,117,1220,22752,14590
19603,Mission Valley Power,MT,1999,6,581,10965,11972,408,6780,2538,77,1977,1,18,142,116,1084,19864,14627
19603,Mission Valley Power,MT,1999,7,567,10632,12002,409,6903,2553,80,2054,1,18,142,118,1074,19731,14674
19603,Mission Valley Power,MT,1999,8,525,9757,12001,417,7083,2556,84,2198,1,18,143,114,1044,19181,14672
19603,Mission Valley Power,MT,1999,9,522,9680,12040,422,7142,2560,81,2080,1,18,144,113,1043,19046,14714
19603,Mission Valley Power,MT,1999,10,578,10847,12065,406,6672,2570,67,1584,1,18,145,114,1069,19248,14750
19603,Mission Valley Power,MT,1999,11,735,13886,12090,458,7758,2574,95,2502,1,18,145,117,1306,24291,14782
19603,Mission Valley Power,MT,1999,12,827,15745,12111,478,8197,2591,72,1757,1,18,146,118,1395,25845,14821
19785,Verdigris Valley Elec Coop Inc,OK,1999,1,1609,31706,22453,174,2245,2773,149,2355,341,1,9,7,1933,36315,25574
19785,Verdigris Valley Elec Coop Inc,OK,1999,2,1658,26879,22558,181,2054,2778,180,2616,337,1,10,7,2020,31559,25680
19785,Verdigris Valley Elec Coop Inc,OK,1999,3,1576,24597,22679,186,2119,2772,180,1949,338,1,9,7,1943,28674,25796
19785,Verdigris Valley Elec Coop Inc,OK,1999,4,1597,21190,22809,193,2097,2769,150,2519,333,1,10,7,1941,25816,25918
19785,Verdigris Valley Elec Coop Inc,OK,1999,5,1511,19780,22871,185,1970,2780,180,2471,337,1,10,7,1877,24231,25995
19785,Verdigris Valley Elec Coop Inc,OK,1999,6,2050,28004,23023,210,2359,2798,191,2633,337,1,10,7,2452,33006,26165
19785,Verdigris Valley Elec Coop Inc,OK,1999,7,2707,37834,23128,216,2430,2794,185,2651,340,1,11,7,3109,42926,26269
19785,Verdigris Valley Elec Coop Inc,OK,1999,8,3277,45968,23240,232,2655,2805,207,3027,348,1,12,7,3717,51662,26400
19785,Verdigris Valley Elec Coop Inc,OK,1999,9,2375,0,23388,209,2668,2830,197,3158,352,1,12,9,2782,40108,26579
19785,Verdigris Valley Elec Coop Inc,OK,1999,10,1370,21581,23426,196,2467,2824,164,2528,355,1,13,9,1731,26589,26614
19785,Verdigris Valley Elec Coop Inc,OK,1999,11,1334,21453,23536,181,2272,2839,155,2483,358,1,13,9,1671,26221,26742
19785,Verdigris Valley Elec Coop Inc,OK,1999,12,1450,25574,23614,202,2379,2939,163,2325,357,1,13,9,1816,30291,26919
19790,"Verendrye Electric Coop, Inc",ND,1999,1,806,12321,8511,365,6491,1119,149,3794,5,223,8920,53,1543,31526,9688
19790,"Verendrye Electric Coop, Inc",ND,1999,2,701,10251,8514,343,5897,1120,143,3320,5,193,7481,53,1380,26949,9692
19790,"Verendrye Electric Coop, Inc",ND,1999,3,634,8899,8528,324,5546,1118,151,3782,5,199,7833,53,1308,26060,9704
19790,"Verendrye Electric Coop, Inc",ND,1999,4,574,7632,8547,321,5274,1122,151,3547,5,183,7123,53,1229,23576,9727
19790,"Verendrye Electric Coop, Inc",ND,1999,5,512,6398,8560,322,5094,1121,148,3420,5,209,6998,53,1191,21910,9739
19790,"Verendrye Electric Coop, Inc",ND,1999,6,507,6121,8560,360,5825,1121,138,2897,5,216,6905,53,1221,21748,9739
19790,"Verendrye Electric Coop, Inc",ND,1999,7,544,6553,8584,387,6406,1116,128,2641,5,257,7618,53,1316,23218,9758
19790,"Verendrye Electric Coop, Inc",ND,1999,8,592,6655,8625,396,6595,1117,158,3720,5,251,7624,53,1397,24594,9800
19790,"Verendrye Electric Coop, Inc",ND,1999,9,750,8115,8617,367,5860,1118,169,4192,5,201,6753,53,1487,24920,9793
19790,"Verendrye Electric Coop, Inc",ND,1999,10,620,8134,8629,332,5184,1115,181,4161,5,235,7388,53,1368,24867,9802
19790,"Verendrye Electric Coop, Inc",ND,1999,11,610,8176,8633,340,5716,1124,162,3980,5,193,7402,53,1305,25274,9815
19790,"Verendrye Electric Coop, Inc",ND,1999,12,691,10160,8630,344,5747,1128,164,4052,5,211,8230,53,1410,28189,9816
19876,Virginia Electric & Power Co,NC,1999,1,8673,112966,89650,2875,44687,15547,3255,63706,93,906,13649,2147,15709,235008,107437
19876,Virginia Electric & Power Co,VA,1999,1,165085,2305479,1718985,91115,1643547,182802,28032,695410,748,37414,737668,25383,321646,5382104,1927918
19876,Virginia Electric & Power Co,NC,1999,2,7443,93143,89797,3181,48438,13596,3513,78633,93,554,8793,2148,14691,229007,105634
19876,Virginia Electric & Power Co,VA,1999,2,149405,1990138,1721817,88036,1630714,182919,27347,732131,749,28838,599446,25416,293626,4952429,1930901
19876,Virginia Electric & Power Co,NC,1999,3,8057,102402,89978,3035,46757,13612,4246,92772,93,1016,14016,2167,16354,255947,105850
19876,Virginia Electric & Power Co,VA,1999,3,148487,1985088,1724199,91037,1653926,183133,30488,818460,743,41183,775385,25356,311195,5232859,1933431
19876,Virginia Electric & Power Co,NC,1999,4,5668,69851,89964,2729,41659,13678,4219,95526,92,641,8921,2165,13257,215957,105899
19876,Virginia Electric & Power Co,VA,1999,4,110298,1420228,1723848,82775,1510894,183518,27755,726641,738,33186,672036,25402,254014,4329799,1933506
19876,Virginia Electric & Power Co,NC,1999,5,6866,79655,90168,3629,54781,13745,5029,111962,92,729,9186,2163,16253,255584,106168
19876,Virginia Electric & Power Co,VA,1999,5,121142,1444318,1725176,94096,1685061,183841,31034,867606,739,35632,720861,25347,281904,4717846,1935103
19876,Virginia Electric & Power Co,NC,1999,6,8751,100233,90394,3850,58082,13811,5237,112747,92,765,9715,2164,18603,280777,106461
19876,Virginia Electric & Power Co,VA,1999,6,155783,1842121,1727642,109859,1924728,184193,33438,837786,740,37222,770650,25283,336302,5375285,1937858
19876,Virginia Electric & Power Co,NC,1999,7,12944,150342,90719,4755,71586,13858,6169,115228,92,870,10987,2170,24738,348143,106839
19876,Virginia Electric & Power Co,VA,1999,7,225252,2649382,1731113,126587,2196733,184438,36326,889120,739,40794,864296,25242,428959,6599531,1941532
19876,Virginia Electric & Power Co,NC,1999,8,11765,136823,90845,4550,67612,13893,5729,113265,92,917,11707,2171,22961,329407,107001
19876,Virginia Electric & Power Co,VA,1999,8,203363,2383178,1734398,116136,2056156,185031,42388,972794,739,39638,840253,25367,401525,6252381,1945535
19876,Virginia Electric & Power Co,NC,1999,9,8464,100067,90608,3973,61245,13876,4563,99555,91,800,10582,2177,17800,271449,106752
19876,Virginia Electric & Power Co,VA,1999,9,133076,1619611,1735402,98116,1798159,185197,32757,841239,739,35902,753578,25495,299851,5012587,1946833
19876,Virginia Electric & Power Co,NC,1999,10,5846,72360,90611,3299,51680,13854,4842,106392,91,673,9627,2168,14660,240059,106724
19876,Virginia Electric & Power Co,VA,1999,10,108049,1375527,1738084,89026,1660079,185488,30490,873399,738,36872,760170,25484,264437,4669175,1949794
19876,Virginia Electric & Power Co,NC,1999,11,6476,81437,90852,3316,52135,13845,4210,92822,91,666,9359,2175,14668,235753,106963
19876,Virginia Electric & Power Co,VA,1999,11,119300,1600050,1743069,87261,1633970,185885,27565,752604,736,34108,702180,25432,268234,4688804,1955122
19876,Virginia Electric & Power Co,NC,1999,12,8489,108165,91075,3469,54136,13867,4552,106153,91,676,10189,2170,17186,278643,107203
19876,Virginia Electric & Power Co,VA,1999,12,153636,2111222,1748400,93053,1713663,186220,34303,946115,732,36075,666645,25451,317067,5437645,1960803
19898,Volunteer Electric Cooperative,TN,1999,1,7873,124349,77156,2431,34983,12561,839,18203,16,198,2125,286,11341,179660,90019
19898,Volunteer Electric Cooperative,TN,1999,2,6027,93126,77156,2254,32697,12576,884,20846,16,197,2098,285,9362,148767,90033
19898,Volunteer Electric Cooperative,TN,1999,3,6478,100737,77161,2259,32177,12655,879,19921,16,198,2116,289,9814,154951,90121
19898,Volunteer Electric Cooperative,TN,1999,4,5243,79853,77325,2234,32097,12680,980,21812,16,198,2135,289,8655,135897,90310
19898,Volunteer Electric Cooperative,TN,1999,5,4524,67664,77595,2210,31374,12702,1002,22009,16,200,2139,288,7936,123186,90601
19898,Volunteer Electric Cooperative,TN,1999,6,5232,79617,77738,2445,35589,12724,1162,23597,16,199,2116,287,9038,140919,90765
19898,Volunteer Electric Cooperative,TN,1999,7,6332,98204,77925,2577,38094,12781,1070,23343,15,200,2122,287,10179,161763,91008
19898,Volunteer Electric Cooperative,TN,1999,8,7037,110103,78250,2875,43000,12885,1250,22568,14,201,2144,278,11363,177815,91427
19898,Volunteer Electric Cooperative,TN,1999,9,6064,93626,78451,2654,39055,12954,1020,21811,14,197,2150,280,9935,156642,91699
19898,Volunteer Electric Cooperative,TN,1999,10,4568,68304,78511,2340,33898,12978,954,21662,15,203,2175,290,8065,126039,91794
19898,Volunteer Electric Cooperative,TN,1999,11,5052,76476,78715,2267,32868,13012,948,21951,15,207,2184,289,8474,133479,92031
19898,Volunteer Electric Cooperative,TN,1999,12,6274,97115,78846,2297,32693,12982,918,20327,14,208,2184,288,9697,152319,92130
20038,Town of Wallingford,CT,1999,1,1498,19333,19577,1091,15450,3009,840,13637,26,136,1952,173,3565,50372,22785
20038,Town of Wallingford,CT,1999,2,1267,15164,19570,1053,13256,3004,851,13917,26,129,1663,173,3300,44000,22773
20038,Town of Wallingford,CT,1999,3,1312,16356,19652,1101,15248,3016,934,16324,26,125,1747,173,3472,49675,22867
20038,Town of Wallingford,CT,1999,4,1022,14521,19673,1026,14868,3009,903,15233,26,133,1838,175,3084,46460,22883
20038,Town of Wallingford,CT,1999,5,890,10931,19674,1037,13787,3010,980,16051,26,116,1547,172,3023,42316,22882
20038,Town of Wallingford,CT,1999,6,1305,13777,19679,1222,15935,3018,984,15787,26,137,1792,172,3648,47291,22895
20038,Town of Wallingford,CT,1999,7,1497,19279,19770,1296,18260,3020,1054,17118,26,129,1656,206,3976,56313,23022
20038,Town of Wallingford,CT,1999,8,1581,19766,19751,1343,18221,3016,1060,17798,26,134,1744,180,4118,57529,22973
20038,Town of Wallingford,CT,1999,9,1169,15067,19756,1155,15225,3024,1032,17212,27,132,1749,181,3488,49253,22988
20038,Town of Wallingford,CT,1999,10,932,13490,19798,1033,15276,3033,966,16814,27,163,1957,182,3094,47537,23040
20038,Town of Wallingford,CT,1999,11,1130,11152,19759,1088,13123,3049,917,15171,26,121,1521,182,3256,40967,23016
20038,Town of Wallingford,CT,1999,12,1273,16907,19891,1025,15935,3063,829,13827,26,149,2152,179,3276,48821,23159
20130,Warren Rural Elec Coop Corp,KY,1999,1,3609,51543,43206,427,4841,5982,2385,44095,465,123,1301,234,6544,101780,49887
20130,Warren Rural Elec Coop Corp,KY,1999,2,3609,51543,43206,427,4841,5982,2385,44095,465,123,1301,234,6544,101780,49887
20130,Warren Rural Elec Coop Corp,KY,1999,3,3922,56764,43303,443,5054,5998,2373,42456,463,124,1310,238,6862,105584,50002
20130,Warren Rural Elec Coop Corp,KY,1999,4,3654,52285,43373,467,5398,5997,2631,47570,467,125,1330,238,6877,106583,50075
20130,Warren Rural Elec Coop Corp,KY,1999,5,2746,37040,43417,408,4559,5991,2605,45624,467,125,1358,234,5884,88581,50109
20130,Warren Rural Elec Coop Corp,KY,1999,6,3879,47632,43663,474,5451,6006,2844,49945,468,129,1373,236,7326,104401,50373
20130,Warren Rural Elec Coop Corp,KY,1999,7,4454,65609,43849,562,6724,6015,2932,52554,471,128,1377,232,8076,126264,50567
20130,Warren Rural Elec Coop Corp,KY,1999,8,4682,69410,43959,571,6817,6028,3268,56459,478,128,1363,231,8649,134049,50696
20130,Warren Rural Elec Coop Corp,KY,1999,9,4018,58276,43996,536,6340,6050,3215,56346,477,130,1372,230,7899,122334,50753
20130,Warren Rural Elec Coop Corp,KY,1999,10,2946,40303,43921,432,4901,6050,2864,51444,473,130,1363,233,6372,98011,50677
20130,Warren Rural Elec Coop Corp,KY,1999,11,2938,40151,43979,399,4432,6072,2730,50128,473,129,1355,236,6196,96066,50760
20130,Warren Rural Elec Coop Corp,KY,1999,12,3784,54291,44089,437,5042,6094,2743,47732,479,129,1361,234,7093,108426,50896
20169,Washington Water Power Company,ID,1999,1,5750,115046,85298,4369,82489,13951,3408,102959,464,93,803,159,13620,301297,99872
20169,Washington Water Power Company,WA,1999,1,13264,258653,182936,9379,176900,20388,2023,57223,522,254,2459,280,24920,495235,204126
20169,Washington Water Power Company,ID,1999,2,4668,97400,88360,3955,75340,14396,3433,100330,484,93,750,159,12149,273820,103399
20169,Washington Water Power Company,WA,1999,2,10433,205751,182457,8627,162372,20464,2119,60311,518,255,2489,284,21434,430923,203723
20169,Washington Water Power Company,ID,1999,3,4440,95089,86809,3767,72361,14152,3234,104793,472,92,769,159,11533,273012,101592
20169,Washington Water Power Company,WA,1999,3,10089,202393,183240,8336,154387,20597,2061,57062,531,259,2578,284,20745,416420,204652
20169,Washington Water Power Company,ID,1999,4,3795,82069,86863,3571,68336,14139,3235,103960,470,91,736,162,10692,255101,101634
20169,Washington Water Power Company,WA,1999,4,8203,166235,182265,8125,152035,20532,2278,64239,638,255,2479,283,18861,384988,203718
20169,Washington Water Power Company,ID,1999,5,3068,67783,86717,3417,65262,14173,3196,97287,478,90,723,158,9771,231055,101526
20169,Washington Water Power Company,WA,1999,5,7488,151866,182561,7476,138835,20602,2142,58843,733,252,2412,283,17358,351956,204179
20169,Washington Water Power Company,ID,1999,6,3081,67858,86363,3653,69277,14233,3287,108012,506,91,720,159,10112,245867,101261
20169,Washington Water Power Company,WA,1999,6,7360,151274,182062,9289,174955,20588,2438,68434,785,253,2452,285,19340,397115,203720
20169,Washington Water Power Company,ID,1999,7,3069,66672,86872,3705,69694,14210,3846,109106,513,91,703,155,10711,246175,101750
20169,Washington Water Power Company,WA,1999,7,6495,133934,182237,7919,147323,20634,2410,69798,805,252,2451,284,17076,353506,203960
20169,Washington Water Power Company,ID,1999,8,3353,70056,87072,4007,74454,14305,3779,105082,551,93,713,155,11232,250305,102083
20169,Washington Water Power Company,WA,1999,8,7811,160681,182108,9479,180131,20664,2596,75797,816,257,2535,289,20143,419144,203877
20169,Washington Water Power Company,ID,1999,9,3604,70743,87455,4190,76056,14332,3710,105557,568,98,716,152,11602,253072,102507
20169,Washington Water Power Company,WA,1999,9,8677,178096,182910,10052,190973,20623,2522,74116,791,263,2699,286,21514,445884,204610
20169,Washington Water Power Company,ID,1999,10,4343,86582,87457,4282,76235,14339,3851,105834,566,99,707,152,12575,269358,102514
20169,Washington Water Power Company,WA,1999,10,8706,182416,183683,8945,167767,20813,2306,71309,775,256,2512,289,20213,424004,205560
20169,Washington Water Power Company,ID,1999,11,4955,98594,88097,4191,75497,14388,3539,102134,564,100,732,154,12785,276957,103203
20169,Washington Water Power Company,WA,1999,11,9881,205855,183858,8711,162421,20788,2274,65154,644,254,2458,289,21120,435888,205579
20169,Washington Water Power Company,ID,1999,12,5253,103512,88202,4001,71515,14363,3716,107465,559,101,798,153,13071,283290,103277
20169,Washington Water Power Company,WA,1999,12,10885,218508,184128,8745,163163,20833,2051,57449,519,259,2564,292,21940,441684,205772
20187,Municipal Utilities,SD,1999,1,464,11589,9003,155,2945,1455,456,12299,303,22,260,906,1097,27093,11667
20187,Municipal Utilities,SD,1999,2,340,8300,9021,128,2398,1459,398,10499,303,22,259,907,888,21456,11690
20187,Municipal Utilities,SD,1999,3,345,8361,9011,133,2487,1461,437,11778,304,22,259,940,937,22885,11716
20187,Municipal Utilities,SD,1999,4,311,7537,9006,124,2304,1478,415,11029,305,21,260,943,871,21130,11732
20187,Municipal Utilities,SD,1999,5,259,6131,9020,110,2027,1486,398,10411,307,21,259,940,788,18828,11753
20187,Municipal Utilities,SD,1999,6,257,6155,9052,110,2046,1488,443,11899,308,22,260,902,832,20360,11750
20187,Municipal Utilities,SD,1999,7,322,7803,9044,126,2351,1482,458,12243,308,22,259,939,928,22656,11773
20187,Municipal Utilities,SD,1999,8,372,9128,9040,140,2626,1490,478,12892,307,22,259,898,1012,24905,11735
20187,Municipal Utilities,SD,1999,9,308,7414,9073,126,2345,1495,444,11819,307,22,259,900,900,21837,11775
20187,Municipal Utilities,SD,1999,10,245,5758,9083,108,1982,1493,408,10733,308,22,257,934,783,18730,11818
20187,Municipal Utilities,SD,1999,11,268,6351,9077,111,2057,1494,420,11161,308,21,258,892,820,19827,11771
20187,Municipal Utilities,SD,1999,12,312,7447,9081,119,2217,1491,424,11241,307,21,261,893,876,21166,11772
20332,Wells Rural Electric Company,NV,1999,1,363,5292,3821,195,3303,676,1759,50289,14,4,38,25,2321,58922,4536
20332,Wells Rural Electric Company,NV,1999,2,303,4426,3903,170,2793,680,1627,49422,14,5,36,25,2105,56677,4622
20332,Wells Rural Electric Company,NV,1999,3,346,4509,3906,186,3109,690,1739,42960,14,4,31,26,2275,50609,4636
20332,Wells Rural Electric Company,NV,1999,4,258,3661,3922,182,3048,694,1663,49835,14,17,47,77,2120,56591,4707
20332,Wells Rural Electric Company,NV,1999,5,247,3466,3921,174,2902,698,1204,48242,14,8,92,77,1633,54702,4710
20332,Wells Rural Electric Company,NV,1999,6,207,2781,3917,177,2961,698,1149,49605,15,48,858,79,1581,56205,4709
20332,Wells Rural Electric Company,NV,1999,7,190,2510,3901,184,3067,701,1141,46787,15,59,1096,79,1574,53460,4696
20332,Wells Rural Electric Company,NV,1999,8,190,2493,3911,190,3218,699,1014,39224,15,63,1234,75,1457,46169,4700
20332,Wells Rural Electric Company,NV,1999,9,197,2619,3930,192,3242,701,2208,50373,14,54,1017,73,2651,57251,4718
20332,Wells Rural Electric Company,NV,1999,10,223,3020,3933,184,3029,702,1718,48768,14,19,364,33,2144,55181,4682
20332,Wells Rural Electric Company,NV,1999,11,246,3449,3949,191,3199,699,1701,47709,14,4,50,34,2142,54407,4696
20332,Wells Rural Electric Company,NV,1999,12,311,4545,3952,203,3420,696,1675,42463,14,4,49,34,2193,50477,4696
20387,West Penn Power Company,PA,1999,1,42321,637187,610334,21146,376523,73778,30600,702481,12536,534,4073,592,94601,1720264,697240
20387,West Penn Power Company,PA,1999,2,33049,514628,622789,16887,339895,76608,24949,665099,12963,494,3917,532,75379,1523539,712892
20387,West Penn Power Company,PA,1999,3,39167,566829,613147,20339,389053,74477,33435,736879,12485,585,4668,534,93526,1697429,700643
20387,West Penn Power Company,PA,1999,4,30345,429152,622336,16639,307026,75538,28235,658329,12747,525,4055,534,75744,1398562,711155
20387,West Penn Power Company,PA,1999,5,28931,423498,622687,17237,334028,75304,28664,746709,12725,580,4387,535,75412,1508622,711251
20387,West Penn Power Company,PA,1999,6,34702,512222,621672,20858,407631,75398,33095,768567,12788,603,4700,535,89258,1693120,710393
20387,West Penn Power Company,PA,1999,7,39861,622852,622781,22521,455919,75533,29744,696367,12841,598,4707,535,92724,1779845,711690
20387,West Penn Power Company,PA,1999,8,35930,553900,625814,18733,372353,75752,26021,693027,12848,470,3690,534,81154,1622970,714948
20387,West Penn Power Company,PA,1999,9,33432,488717,630270,19056,372867,75966,30525,722755,12882,547,4258,535,83560,1588597,719653
20387,West Penn Power Company,PA,1999,10,30012,429206,634316,18585,362964,76295,32161,798804,12876,601,4703,537,81359,1595677,724024
20387,West Penn Power Company,PA,1999,11,30212,445661,623572,16972,334390,75342,27712,732457,12759,553,4348,537,75449,1516856,712210
20387,West Penn Power Company,PA,1999,12,37244,608719,591665,16535,366581,73480,22960,717883,12615,586,4703,537,77325,1697886,678297
20395,"West Plains Electric Coop, Inc",ND,1999,1,427,8144,4165,122,2066,794,616,9138,707,1,19,8,1166,19367,5674
20395,"West Plains Electric Coop, Inc",ND,1999,2,360,6519,4166,120,2085,795,577,8368,709,1,19,8,1058,16991,5678
20395,"West Plains Electric Coop, Inc",ND,1999,3,314,5482,4162,107,1902,796,543,7731,705,1,19,8,965,15134,5671
20395,"West Plains Electric Coop, Inc",ND,1999,4,303,5092,4164,105,1841,801,544,7840,705,1,19,8,953,14792,5678
20395,"West Plains Electric Coop, Inc",ND,1999,5,273,3974,4174,102,1726,808,585,8769,705,1,19,8,961,14488,5695
20395,"West Plains Electric Coop, Inc",ND,1999,6,229,3147,4183,101,1759,816,570,7968,705,1,19,8,901,12893,5712
20395,"West Plains Electric Coop, Inc",ND,1999,7,226,3099,4185,106,1858,818,567,7829,705,1,19,8,900,12805,5716
20395,"West Plains Electric Coop, Inc",ND,1999,8,247,3456,4186,114,2013,817,588,8552,704,1,19,8,950,14040,5715
20395,"West Plains Electric Coop, Inc",ND,1999,9,244,3428,4184,111,1930,816,596,8797,704,1,19,8,952,14174,5712
20395,"West Plains Electric Coop, Inc",ND,1999,10,250,3785,4184,97,1704,812,583,8808,702,1,19,8,931,14316,5706
20395,"West Plains Electric Coop, Inc",ND,1999,11,261,4129,4187,98,1696,815,583,8328,702,1,19,8,943,14172,5712
20395,"West Plains Electric Coop, Inc",ND,1999,12,323,5618,4186,104,1841,812,599,8815,702,1,19,8,1027,16293,5708
20401,"West River Electric Assn, Inc",SD,1999,1,781,10570,8607,213,2937,860,42,710,3,58,673,937,1094,14890,10407
20401,"West River Electric Assn, Inc",SD,1999,2,739,9512,8619,240,3399,859,29,511,2,59,713,936,1067,14135,10416
20401,"West River Electric Assn, Inc",SD,1999,3,637,7809,8633,195,2585,864,39,617,3,48,457,935,919,11468,10435
20401,"West River Electric Assn, Inc",SD,1999,4,634,7602,8681,205,2816,878,48,820,3,51,533,936,938,11771,10498
20401,"West River Electric Assn, Inc",SD,1999,5,611,6713,8704,206,2668,900,45,738,3,48,476,940,910,10595,10547
20401,"West River Electric Assn, Inc",SD,1999,6,539,5601,8726,221,2892,907,52,879,3,50,523,941,862,9895,10577
20401,"West River Electric Assn, Inc",SD,1999,7,612,6598,8751,244,3221,914,57,969,3,48,457,947,961,11245,10615
20401,"West River Electric Assn, Inc",SD,1999,8,696,7853,8770,287,3910,920,61,1063,3,56,630,946,1100,13456,10639
20401,"West River Electric Assn, Inc",SD,1999,9,596,6361,8785,243,3298,926,55,920,3,45,548,945,939,11127,10659
20401,"West River Electric Assn, Inc",SD,1999,10,549,5902,8832,202,2586,911,46,748,3,45,436,944,842,9672,10690
20401,"West River Electric Assn, Inc",SD,1999,11,614,7014,8847,223,3002,905,50,882,3,112,1206,945,999,12104,10700
20401,"West River Electric Assn, Inc",SD,1999,12,660,8039,8854,206,2698,901,41,683,3,51,552,946,958,11972,10704
20455,Western Massechusetts Elec. Co,MA,1999,1,15140,145442,180565,10311,119830,15276,4930,69039,797,374,1380,625,30755,335691,197263
20455,Western Massechusetts Elec. Co,MA,1999,2,11505,109539,180492,9812,106119,15298,5697,75073,814,337,2103,628,27351,292834,197232
20455,Western Massechusetts Elec. Co,MA,1999,3,11976,113531,180709,9957,108566,15302,5723,75105,809,441,2539,625,28097,299741,197445
20455,Western Massechusetts Elec. Co,MA,1999,4,15101,140469,180440,13970,152488,15215,8066,107800,815,396,2012,636,37533,402769,197106
20455,Western Massechusetts Elec. Co,MA,1999,5,10141,91199,181364,10602,115767,15558,6683,86545,813,453,2151,635,27879,295662,198370
20455,Western Massechusetts Elec. Co,MA,1999,6,11359,105263,180418,11994,126588,15403,6654,88379,805,397,1659,611,30404,321889,197237
20455,Western Massechusetts Elec. Co,MA,1999,7,14034,132838,180517,12339,139916,15529,6824,85530,811,404,1789,636,33601,360073,197493
20455,Western Massechusetts Elec. Co,MA,1999,8,11820,111510,180751,11214,125913,16437,6249,84777,810,420,2042,643,29703,324242,198641
20455,Western Massechusetts Elec. Co,MA,1999,9,10847,104185,180950,11004,124871,16480,6042,82633,802,392,2163,647,28285,313852,198879
20455,Western Massechusetts Elec. Co,MA,1999,10,10636,102644,180577,10209,115004,16342,6775,83189,794,386,2441,651,28006,303278,198364
20455,Western Massechusetts Elec. Co,MA,1999,11,10840,104505,181534,9863,110579,16633,5863,80841,805,414,1467,653,26980,297392,199625
20455,Western Massechusetts Elec. Co,MA,1999,12,13328,133171,181365,10380,122816,15469,5714,80122,805,418,1861,652,29840,337970,198291
20521,Appalachian Power Company,WV,1999,1,2878,45309,36121,1786,32745,5011,3361,95935,310,70,623,150,8095,174612,41592
20521,Appalachian Power Company,WV,1999,2,2158,32866,36152,1542,27142,5004,2990,80748,309,68,517,152,6758,141273,41617
20521,Appalachian Power Company,WV,1999,3,2305,35110,36223,1667,30153,5007,3200,90054,309,69,521,151,7241,155838,41690
20521,Appalachian Power Company,WV,1999,4,1478,21843,36203,1394,25117,5002,3459,101654,306,65,418,157,6396,149032,41668
20521,Appalachian Power Company,WV,1999,5,1595,22972,36109,1610,28318,4998,3254,88455,306,67,409,155,6526,140154,41568
20521,Appalachian Power Company,WV,1999,6,2097,31033,36037,1877,33370,5003,3029,83829,304,67,397,155,7070,148629,41499
20521,Appalachian Power Company,WV,1999,7,2718,41736,36058,2058,38060,4987,2808,75302,305,67,408,154,7651,155506,41504
20521,Appalachian Power Company,WV,1999,8,2156,32989,36020,1631,29814,4983,2921,80393,298,63,376,154,6771,143572,41455
20521,Appalachian Power Company,WV,1999,9,2099,31126,35994,1678,29909,4940,2804,77899,285,70,508,155,6651,139442,41374
20521,Appalachian Power Company,WV,1999,10,1703,24560,35992,1820,32203,4991,3241,90119,297,70,575,153,6834,147457,41433
20521,Appalachian Power Company,WV,1999,11,1648,24387,36039,1473,26444,5029,3372,96995,303,69,569,154,6562,148395,41525
20521,Appalachian Power Company,WV,1999,12,2469,37959,36111,1740,31783,5039,3063,84523,304,73,670,154,7345,154935,41608
20847,Wisconsin Electric Power Co,WI,1999,1,50237,631719,871725,43886,687779,93312,31305,717176,722,1385,16361,1729,126813,2053035,967488
20847,Wisconsin Electric Power Co,WI,1999,2,42396,552811,871591,35624,571191,93172,26968,632816,720,1099,12870,1728,106087,1769688,967211
20847,Wisconsin Electric Power Co,WI,1999,3,43295,565164,875085,39456,656624,92232,30849,707489,720,1271,14849,1728,114871,1944126,969765
20847,Wisconsin Electric Power Co,WI,1999,4,40279,503728,869721,39923,607186,93010,29305,675686,699,1113,13362,1730,110620,1799962,965160
20847,Wisconsin Electric Power Co,WI,1999,5,39359,490419,869443,39224,612640,93130,29879,720445,700,1050,12421,1746,109512,1835925,965019
20847,Wisconsin Electric Power Co,WI,1999,6,53740,687684,870069,45690,701756,93307,32482,747044,698,1178,14632,1746,133090,2151116,965820
20847,Wisconsin Electric Power Co,WI,1999,7,65792,860892,871075,46933,756813,93491,33492,820351,698,935,10033,1746,147152,2448089,967010
20847,Wisconsin Electric Power Co,WI,1999,8,44521,581741,876107,45163,732237,92752,33143,783045,699,1082,12777,1753,123909,2109800,971311
20847,Wisconsin Electric Power Co,WI,1999,9,42084,542178,877410,42475,659709,93037,32305,772542,697,1088,13682,1876,117952,1988111,973020
20847,Wisconsin Electric Power Co,WI,1999,10,43899,549569,879320,40904,640965,93442,30599,736780,697,1226,14353,1890,116628,1941667,975349
