UTILITYID,UTILNAME,STATE_CODE,YEAR,MONTH,TOT_REV (Thousand $),TOT_SALES (MwH), TOTAL CUSTOMERS 
3046,Progress Energy Carolinas Inc,NC,2012,11,248513.85,2953376.48,1289593
3046,Progress Energy Carolinas Inc,SC,2012,11,37729.73,479476.32,166760
3046,Progress Energy Carolinas Inc,NC,2012,12,262182.28,3065837.95,1290045
3046,Progress Energy Carolinas Inc,SC,2012,12,38780.45,448927.8,166765
3093,Carroll Electric Coop Corp - (AR),AR,2012,1,10239,145089,76871
3093,Carroll Electric Coop Corp - (AR),MO,2012,1,994,12431,11337
3093,Carroll Electric Coop Corp - (AR),AR,2012,2,10105.33,138407.81,76902
3093,Carroll Electric Coop Corp - (AR),MO,2012,2,1005.96,12291.43,11339
3093,Carroll Electric Coop Corp - (AR),AR,2012,3,8739.97,122297.46,76901
3093,Carroll Electric Coop Corp - (AR),MO,2012,3,800.22,9382.13,11359
3093,Carroll Electric Coop Corp - (AR),AR,2012,4,6812,83250,77043
3093,Carroll Electric Coop Corp - (AR),MO,2012,4,715,7583.36,11386
3093,Carroll Electric Coop Corp - (AR),AR,2012,5,8524.84,111748.05,77053
3093,Carroll Electric Coop Corp - (AR),MO,2012,5,727.52,8126.51,11386
3093,Carroll Electric Coop Corp - (AR),AR,2012,6,11140.55,145738.08,77169
3093,Carroll Electric Coop Corp - (AR),MO,2012,6,992.81,11520.72,11407
3093,Carroll Electric Coop Corp - (AR),AR,2012,7,14477.04,190664.04,77272
3093,Carroll Electric Coop Corp - (AR),MO,2012,7,1421.35,16420.14,11414
3093,Carroll Electric Coop Corp - (AR),AR,2012,8,14543.2,180658.84,77335
3093,Carroll Electric Coop Corp - (AR),MO,2012,8,1313.67,14656.01,11415
3093,Carroll Electric Coop Corp - (AR),AR,2012,9,11755.02,143935.95,77395
3093,Carroll Electric Coop Corp - (AR),MO,2012,9,998.44,10745.99,11423
3093,Carroll Electric Coop Corp - (AR),AR,2012,10,9267.9,116266.34,77433
3093,Carroll Electric Coop Corp - (AR),MO,2012,10,752.8,7966.09,11420
3093,Carroll Electric Coop Corp - (AR),AR,2012,11,9327.34,116257.45,77537
3093,Carroll Electric Coop Corp - (AR),MO,2012,11,780.24,8205.37,11414
3093,Carroll Electric Coop Corp - (AR),AR,2012,12,9979.99,121905.59,77680
3093,Carroll Electric Coop Corp - (AR),MO,2012,12,963.21,10573.54,11417
3236,"Central Electric Coop, Inc - (SD)",SD,2012,1,2112.58,29264.21,7299
3236,"Central Electric Coop, Inc - (SD)",SD,2012,2,2222.3,30284.31,7251
3236,"Central Electric Coop, Inc - (SD)",SD,2012,3,2005.8,27502.69,7266
3236,"Central Electric Coop, Inc - (SD)",SD,2012,4,3635.98,46239.59,14484
3236,"Central Electric Coop, Inc - (SD)",SD,2012,5,1788.57,22391.42,7270
3236,"Central Electric Coop, Inc - (SD)",SD,2012,6,1778.66,22826.48,7286
3236,"Central Electric Coop, Inc - (SD)",SD,2012,7,2455.64,28742.54,7297
3236,"Central Electric Coop, Inc - (SD)",SD,2012,8,2272.63,26756.76,7294
3236,"Central Electric Coop, Inc - (SD)",SD,2012,9,2065.55,23521.99,7278
3236,"Central Electric Coop, Inc - (SD)",SD,2012,10,2036.25,23223.31,7331
3236,"Central Electric Coop, Inc - (SD)",SD,2012,11,2182.83,26416.81,7298
3236,"Central Electric Coop, Inc - (SD)",SD,2012,12,2473.34,31367.98,7306
3249,Central Hudson Gas & Elec Corp,NY,2012,1,33744,254487,266440
3249,Central Hudson Gas & Elec Corp,NY,2012,2,36500,258051,266872
3249,Central Hudson Gas & Elec Corp,NY,2012,3,34389,228499,264309
3249,Central Hudson Gas & Elec Corp,NY,2012,4,31366,212144,265635
3249,Central Hudson Gas & Elec Corp,NY,2012,5,28327,187876,261447
3249,Central Hudson Gas & Elec Corp,NY,2012,6,30909,205619,263749
3249,Central Hudson Gas & Elec Corp,NY,2012,7,37143,246975,259145
3249,Central Hudson Gas & Elec Corp,NY,2012,8,43598,281128,260878
3249,Central Hudson Gas & Elec Corp,NY,2012,9,42047,265999,256527
3249,Central Hudson Gas & Elec Corp,NY,2012,10,33240,212734,260024
3249,Central Hudson Gas & Elec Corp,NY,2012,11,29114,199620,254635
3249,Central Hudson Gas & Elec Corp,NY,2012,12,31335,219224,259360
3265,Cleco Power LLC,LA,2012,1,66096,676489,277577
3265,Cleco Power LLC,LA,2012,2,62568,632735,278191
3265,Cleco Power LLC,LA,2012,3,60091,626611,278634
3265,Cleco Power LLC,LA,2012,4,60276,645375,278613
3265,Cleco Power LLC,LA,2012,5,60692,667922,278737
3265,Cleco Power LLC,LA,2012,6,72066,812499,279060
3265,Cleco Power LLC,LA,2012,7,84468,871155,278946
3265,Cleco Power LLC,LA,2012,8,85769,883379,278912
3265,Cleco Power LLC,LA,2012,9,86551,849477,279173
3265,Cleco Power LLC,LA,2012,10,73618,753697,279078
3265,Cleco Power LLC,LA,2012,11,62463,658317,279394
3265,Cleco Power LLC,LA,2012,12,64891,645016,279230
3266,Central Maine Power Co,ME,2012,1,7.05,49.27,38
3266,Central Maine Power Co,ME,2012,2,4.23,31.63,38
3266,Central Maine Power Co,ME,2012,3,3.12,26.54,38
3266,Central Maine Power Co,ME,2012,4,3.04,26.41,38
3266,Central Maine Power Co,ME,2012,5,3.03,25.72,38
3266,Central Maine Power Co,ME,2012,6,2.7,24.64,38
3266,Central Maine Power Co,ME,2012,7,3.05,26.02,38
3266,Central Maine Power Co,ME,2012,8,3.04,25.91,38
3266,Central Maine Power Co,ME,2012,9,2.47,21.01,35
3266,Central Maine Power Co,ME,2012,10,2.58,22.27,37
3266,Central Maine Power Co,ME,2012,11,3.19,27.78,37
3266,Central Maine Power Co,ME,2012,12,3.69,30.68,36
3287,"Central Valley Elec Coop, Inc",NM,2012,1,4541.91,60751.22,13838
3287,"Central Valley Elec Coop, Inc",NM,2012,2,4554.52,57449.24,13916
3287,"Central Valley Elec Coop, Inc",NM,2012,3,3789.34,56875.12,13941
3287,"Central Valley Elec Coop, Inc",NM,2012,4,4844.46,66834.87,14026
3287,"Central Valley Elec Coop, Inc",NM,2012,5,4237.88,58456.18,14047
3287,"Central Valley Elec Coop, Inc",NM,2012,6,4809.18,70253,14097
3287,"Central Valley Elec Coop, Inc",NM,2012,7,4434.46,64887.13,14120
3287,"Central Valley Elec Coop, Inc",NM,2012,8,5078.42,72544.82,14170
3287,"Central Valley Elec Coop, Inc",NM,2012,9,4672.73,65313.88,14199
3287,"Central Valley Elec Coop, Inc",NM,2012,10,4336.52,60397.04,14258
3287,"Central Valley Elec Coop, Inc",NM,2012,11,4418.93,60250.38,14303
3287,"Central Valley Elec Coop, Inc",NM,2012,12,4294.01,58868.19,14306
3292,Central Vermont Pub Serv Corp,VT,2012,1,32702,226033,159980
3292,Central Vermont Pub Serv Corp,VT,2012,2,28463,198752,160097
3292,Central Vermont Pub Serv Corp,VT,2012,3,27410,191872,159627
3292,Central Vermont Pub Serv Corp,VT,2012,4,25384,173623,159757
3292,Central Vermont Pub Serv Corp,VT,2012,5,27473,188702,161653
3292,Central Vermont Pub Serv Corp,VT,2012,6,26578,187551,159558
3292,Central Vermont Pub Serv Corp,VT,2012,7,30282,205694,163117
3292,Central Vermont Pub Serv Corp,VT,2012,8,30520,208136,162271
3292,Central Vermont Pub Serv Corp,VT,2012,9,23941,177737,162117
3408,City of Chattanooga - (TN),GA,2012,1,2020,19940,10681
3408,City of Chattanooga - (TN),TN,2012,1,43601,462670,160874
3408,City of Chattanooga - (TN),GA,2012,2,1829,18564,10413
3408,City of Chattanooga - (TN),TN,2012,2,41679,459459,155395
3408,City of Chattanooga - (TN),GA,2012,3,1407,13897,10830
3408,City of Chattanooga - (TN),TN,2012,3,38581,423603,160601
3408,City of Chattanooga - (TN),GA,2012,4,1264,12095,10780
3408,City of Chattanooga - (TN),TN,2012,4,37336,408833,160759
3408,City of Chattanooga - (TN),GA,2012,5,1449,13828,10822
3408,City of Chattanooga - (TN),TN,2012,5,37061,401481,161183
3408,City of Chattanooga - (TN),GA,2012,6,1691,16241,10777
3408,City of Chattanooga - (TN),TN,2012,6,42538,463579,160916
3408,City of Chattanooga - (TN),GA,2012,7,2001,19226,10800
3408,City of Chattanooga - (TN),TN,2012,7,52726,540978,161452
3408,City of Chattanooga - (TN),GA,2012,8,1980,19511,10800
3408,City of Chattanooga - (TN),TN,2012,8,52733,551587,161292
3408,City of Chattanooga - (TN),GA,2012,9,1752,16809,10787
3408,City of Chattanooga - (TN),TN,2012,9,48486,501619,161158
3408,City of Chattanooga - (TN),GA,2012,10,1325,12228,10777
3408,City of Chattanooga - (TN),TN,2012,10,41605,418505,161562
3408,City of Chattanooga - (TN),GA,2012,11,1638,15323,10768
3408,City of Chattanooga - (TN),TN,2012,11,38303,403165,161475
3408,City of Chattanooga - (TN),GA,2012,12,1711,15962,10765
3408,City of Chattanooga - (TN),TN,2012,12,40040,410979,161673
3461,Cheyenne Light Fuel & Power Co,WY,2012,1,7942.21,93002.99,39633
3461,Cheyenne Light Fuel & Power Co,WY,2012,2,7671.66,88246.12,39713
3461,Cheyenne Light Fuel & Power Co,WY,2012,3,7770.66,90923.87,39852
3461,Cheyenne Light Fuel & Power Co,WY,2012,4,7453.08,86196.5,39759
3461,Cheyenne Light Fuel & Power Co,WY,2012,5,7314.99,85258.16,39846
3461,Cheyenne Light Fuel & Power Co,WY,2012,6,7346.19,84785.52,39785
3461,Cheyenne Light Fuel & Power Co,WY,2012,7,8489.78,94837.58,39931
3461,Cheyenne Light Fuel & Power Co,WY,2012,8,9329.17,95983.68,39928
3461,Cheyenne Light Fuel & Power Co,WY,2012,9,8841.82,91978.53,40404
3461,Cheyenne Light Fuel & Power Co,WY,2012,10,8323.15,84675.66,40033
3461,Cheyenne Light Fuel & Power Co,WY,2012,11,8549.23,88283.85,40001
3461,Cheyenne Light Fuel & Power Co,WY,2012,12,8868.62,92573.32,39957
3522,Chugach Electric Assn Inc,AK,2012,1,14989,121357,79136
3522,Chugach Electric Assn Inc,AK,2012,2,12561,100738,79085
3522,Chugach Electric Assn Inc,AK,2012,3,12484,103531,79071
3522,Chugach Electric Assn Inc,AK,2012,4,11341,90047,79024
3522,Chugach Electric Assn Inc,AK,2012,5,11523,87873,77088
3522,Chugach Electric Assn Inc,AK,2012,6,11049,85528,78956
3522,Chugach Electric Assn Inc,AK,2012,7,12691,86488,78348
3522,Chugach Electric Assn Inc,AK,2012,8,12921,89935,78496
3522,Chugach Electric Assn Inc,AK,2012,9,9511,89177,78472
3522,Chugach Electric Assn Inc,AK,2012,10,13998,97994,78642
3522,Chugach Electric Assn Inc,AK,2012,11,13191,106949,78693
3522,Chugach Electric Assn Inc,AK,2012,12,13051,119217,78686
3542,Duke Energy Ohio Inc,OH,2012,1,59040.48,595422.66,466501
3542,Duke Energy Ohio Inc,OH,2012,2,54003.39,569378.91,492544
3542,Duke Energy Ohio Inc,OH,2012,3,50147.39,501618.85,490839
3542,Duke Energy Ohio Inc,OH,2012,4,42670.51,396166.07,485249
3542,Duke Energy Ohio Inc,OH,2012,5,51443.22,488170.24,481869
3542,Duke Energy Ohio Inc,OH,2012,6,62858.53,568724.8,445342
3542,Duke Energy Ohio Inc,OH,2012,7,73495.3,676189.27,431441
3542,Duke Energy Ohio Inc,OH,2012,8,58537.11,536470.99,391264
3542,Duke Energy Ohio Inc,OH,2012,9,43754.81,404114.94,383529
3542,Duke Energy Ohio Inc,OH,2012,10,38507.13,358792.06,384978
3542,Duke Energy Ohio Inc,OH,2012,11,41924.24,411437.72,385370
3542,Duke Energy Ohio Inc,OH,2012,12,45137.19,467657.73,361914
3597,Citizens Electric Co - (PA),PA,2012,1,1609,16469,6826
3597,Citizens Electric Co - (PA),PA,2012,2,1585,16289,6825
3597,Citizens Electric Co - (PA),PA,2012,3,1339,13620,6824
3597,Citizens Electric Co - (PA),PA,2012,4,1231,11606,6820
3597,Citizens Electric Co - (PA),PA,2012,5,1161,10972,6822
3597,Citizens Electric Co - (PA),PA,2012,6,1258,12042,6820
3597,Citizens Electric Co - (PA),PA,2012,7,1312,13196,6825
3597,Citizens Electric Co - (PA),PA,2012,8,1386,14041,6821
3597,Citizens Electric Co - (PA),PA,2012,9,1285,13040,6823
3597,Citizens Electric Co - (PA),PA,2012,10,1123,10979,6823
3597,Citizens Electric Co - (PA),PA,2012,11,1325,13085,6826
3597,Citizens Electric Co - (PA),PA,2012,12,1477,14711,6831
3660,PUD No 1 of Clark County - (WA),WA,2012,1,36731,453766,185186
3660,PUD No 1 of Clark County - (WA),WA,2012,2,31964,397045,185240
3660,PUD No 1 of Clark County - (WA),WA,2012,3,33629,412570,185368
3660,PUD No 1 of Clark County - (WA),WA,2012,4,26997,336936,185502
3660,PUD No 1 of Clark County - (WA),WA,2012,5,25862,324641,185602
3660,PUD No 1 of Clark County - (WA),WA,2012,6,24183,303786,185714
3660,PUD No 1 of Clark County - (WA),WA,2012,7,25514,322053,185812
3660,PUD No 1 of Clark County - (WA),WA,2012,8,27036,343413,185970
3660,PUD No 1 of Clark County - (WA),WA,2012,9,25423,310325,186065
3660,PUD No 1 of Clark County - (WA),WA,2012,10,27622,337412,186236
3660,PUD No 1 of Clark County - (WA),WA,2012,11,30581,373508,186377
3660,PUD No 1 of Clark County - (WA),WA,2012,12,36133,439395,186577
3704,City of Clarksville - (TN),TN,2012,1,12933,123603,62398
3704,City of Clarksville - (TN),TN,2012,2,12670,124949,62572
3704,City of Clarksville - (TN),TN,2012,3,10731,103253,62740
3704,City of Clarksville - (TN),TN,2012,4,10327,98371,62789
3704,City of Clarksville - (TN),TN,2012,5,11255,107369,63049
3704,City of Clarksville - (TN),TN,2012,6,12870,119897,63305
3704,City of Clarksville - (TN),TN,2012,7,15330,143833,63305
3704,City of Clarksville - (TN),TN,2012,8,15013,143733,63690
3704,City of Clarksville - (TN),TN,2012,9,13166,121412,63223
3704,City of Clarksville - (TN),TN,2012,10,10195,92773,63505
3704,City of Clarksville - (TN),TN,2012,11,11108,100974,63121
3704,City of Clarksville - (TN),TN,2012,12,11914,106862,62869
3755,Cleveland Electric Illum Co,OH,2012,1,27388.23,277473.53,183586
3755,Cleveland Electric Illum Co,OH,2012,2,22685.61,235376.47,180729
3755,Cleveland Electric Illum Co,OH,2012,3,24283.28,252295.06,186534
3755,Cleveland Electric Illum Co,OH,2012,4,19937.4,211361.38,182089
3755,Cleveland Electric Illum Co,OH,2012,5,24051.64,234030.15,180342
3755,Cleveland Electric Illum Co,OH,2012,6,26529.59,246059.68,179866
3755,Cleveland Electric Illum Co,OH,2012,7,30672.7,274240.75,180643
3755,Cleveland Electric Illum Co,OH,2012,8,30260.01,267971.71,180639
3755,Cleveland Electric Illum Co,OH,2012,9,21801.64,221073.06,184637
3755,Cleveland Electric Illum Co,OH,2012,10,21216.92,218718.25,180888
3755,Cleveland Electric Illum Co,OH,2012,11,18164.66,184633.92,181267
3755,Cleveland Electric Illum Co,OH,2012,12,23519.15,243420.93,174469
3758,City of Cleveland - (TN),TN,2012,1,8129,91822,29626
3758,City of Cleveland - (TN),TN,2012,2,7508,87171,29598
3758,City of Cleveland - (TN),TN,2012,3,6885,80781,29684
3758,City of Cleveland - (TN),TN,2012,4,6462,78003,29585
3758,City of Cleveland - (TN),TN,2012,5,6937,83108,29896
3758,City of Cleveland - (TN),TN,2012,6,8366,90405,29673
3758,City of Cleveland - (TN),TN,2012,7,9689,104067,29729
3758,City of Cleveland - (TN),TN,2012,8,9609,106413,30017
3758,City of Cleveland - (TN),TN,2012,9,8850,94806,29694
3758,City of Cleveland - (TN),TN,2012,10,6919,80892,29790
3758,City of Cleveland - (TN),TN,2012,11,6878,78490,29823
3758,City of Cleveland - (TN),TN,2012,12,7574,81440,29779
3812,City of Clinton - (TN),TN,2012,1,7036,74612,29437
3812,City of Clinton - (TN),TN,2012,2,6403,69140,29450
3812,City of Clinton - (TN),TN,2012,3,5486,59571,29442
3812,City of Clinton - (TN),TN,2012,4,4919,53278,29593
3812,City of Clinton - (TN),TN,2012,5,5436,58558,29521
3812,City of Clinton - (TN),TN,2012,6,6798,64908,29552
3812,City of Clinton - (TN),TN,2012,7,7790,73915,29569
3812,City of Clinton - (TN),TN,2012,8,7426,72816,29674
3812,City of Clinton - (TN),TN,2012,9,6678,63120,29558
3812,City of Clinton - (TN),TN,2012,10,5263,55871,29532
3812,City of Clinton - (TN),TN,2012,11,5822,59805,29513
3812,City of Clinton - (TN),TN,2012,12,6411,62379,29534
3828,Cloverland Electric Co-op,MI,2012,1,7640.51,75550.82,42199
3828,Cloverland Electric Co-op,MI,2012,2,7095.74,67415.76,42216
3828,Cloverland Electric Co-op,MI,2012,3,6875.17,65702.11,42226
3828,Cloverland Electric Co-op,MI,2012,4,6399.84,60934.92,42172
3828,Cloverland Electric Co-op,MI,2012,5,6572.01,62705.38,42176
3828,Cloverland Electric Co-op,MI,2012,6,6501.38,61994.59,42206
3828,Cloverland Electric Co-op,MI,2012,7,6990.47,67288.85,42214
3828,Cloverland Electric Co-op,MI,2012,8,9106.67,85377.19,42226
3828,Cloverland Electric Co-op,MI,2012,9,6057.37,59509.33,42252
3828,Cloverland Electric Co-op,MI,2012,10,6344.49,66330.22,42223
3828,Cloverland Electric Co-op,MI,2012,11,6140.28,63748.71,42257
3828,Cloverland Electric Co-op,MI,2012,12,5958.98,67179.35,42266
3841,Coast Electric Power Assn,MS,2012,1,14910,129815,78414
3841,Coast Electric Power Assn,MS,2012,2,13707,120159,78360
3841,Coast Electric Power Assn,MS,2012,3,12913,113342,78379
3841,Coast Electric Power Assn,MS,2012,4,13309,118224,78530
3841,Coast Electric Power Assn,MS,2012,5,13880,122215,78645
3841,Coast Electric Power Assn,MS,2012,6,16522,149880,78875
3841,Coast Electric Power Assn,MS,2012,7,17472,163196,79094
3841,Coast Electric Power Assn,MS,2012,8,18377,170462,79094
3841,Coast Electric Power Assn,MS,2012,9,17471,161211,78834
3841,Coast Electric Power Assn,MS,2012,10,15072,136506,78532
3841,Coast Electric Power Assn,MS,2012,11,13260,117308,78366
3841,Coast Electric Power Assn,MS,2012,12,13277,117596,78063
3892,City of Coffeyville - (KS),KS,2012,1,4003.19,60117.24,6279
3892,City of Coffeyville - (KS),KS,2012,2,3953.71,56321.82,6194
3892,City of Coffeyville - (KS),KS,2012,3,3785.7,55059.83,6281
3892,City of Coffeyville - (KS),KS,2012,4,3870.71,57518.36,6264
3892,City of Coffeyville - (KS),KS,2012,5,4105.77,60393.94,6267
3892,City of Coffeyville - (KS),KS,2012,6,4392.08,61719.87,6267
3892,City of Coffeyville - (KS),KS,2012,7,4017.25,66064.14,6257
3892,City of Coffeyville - (KS),KS,2012,8,4136.84,67428.46,6250
3892,City of Coffeyville - (KS),KS,2012,9,4142.47,64511.76,6238
3892,City of Coffeyville - (KS),KS,2012,10,3329.51,38752.91,6240
3892,City of Coffeyville - (KS),KS,2012,11,3859.46,58896.89,6252
3892,City of Coffeyville - (KS),KS,2012,12,3800.22,59722.83,6255
3916,Cobb Electric Membership Corp,GA,2012,1,30446,289369,196916
3916,Cobb Electric Membership Corp,GA,2012,2,27498,260306,197071
3916,Cobb Electric Membership Corp,GA,2012,3,28260,256839,197478
3916,Cobb Electric Membership Corp,GA,2012,4,28218,263318,197502
3916,Cobb Electric Membership Corp,GA,2012,5,30812,286685,197649
3916,Cobb Electric Membership Corp,GA,2012,6,39525,364781,197744
3916,Cobb Electric Membership Corp,GA,2012,7,47944,444486,197817
3916,Cobb Electric Membership Corp,GA,2012,8,49983,469788,197980
3916,Cobb Electric Membership Corp,GA,2012,9,43754,408000,198072
3916,Cobb Electric Membership Corp,GA,2012,10,30888,279947,198201
3916,Cobb Electric Membership Corp,GA,2012,11,26446,236151,198432
3916,Cobb Electric Membership Corp,GA,2012,12,29198,275114,198573
3989,City of Colorado Springs - (CO),CO,2012,1,34373.52,389871.67,212778
3989,City of Colorado Springs - (CO),CO,2012,2,31654.08,370194.12,212849
3989,City of Colorado Springs - (CO),CO,2012,3,31175.82,360362.88,212962
3989,City of Colorado Springs - (CO),CO,2012,4,29814.61,339391.05,213147
3989,City of Colorado Springs - (CO),CO,2012,5,32049.62,358463.05,213418
3989,City of Colorado Springs - (CO),CO,2012,6,35148.92,401203.06,213577
3989,City of Colorado Springs - (CO),CO,2012,7,38042.13,436849.95,213461
3989,City of Colorado Springs - (CO),CO,2012,8,36352.48,415325.73,213669
3989,City of Colorado Springs - (CO),CO,2012,9,31206.15,359106.8,213799
3989,City of Colorado Springs - (CO),CO,2012,10,31701.44,363153.37,213881
3989,City of Colorado Springs - (CO),CO,2012,11,33591.3,359553.69,213966
3989,City of Colorado Springs - (CO),CO,2012,12,34153.96,398419.06,214185
4110,Commonwealth Edison Co,IL,2012,1,360507.8,3182605.87,3393542
4110,Commonwealth Edison Co,IL,2012,2,321605.29,2727535.36,3375797
4110,Commonwealth Edison Co,IL,2012,3,302901.63,2534375.83,3345918
4110,Commonwealth Edison Co,IL,2012,4,271261.8,2210898.86,3308519
4110,Commonwealth Edison Co,IL,2012,5,324509.65,2577495.97,3269182
4110,Commonwealth Edison Co,IL,2012,6,366023.2,3427918.55,3160360
4110,Commonwealth Edison Co,IL,2012,7,466365.67,4488486.12,2958575
4110,Commonwealth Edison Co,IL,2012,8,310722.49,2938127.73,2658794
4110,Commonwealth Edison Co,IL,2012,9,228218.48,1991888.18,2369329
4110,Commonwealth Edison Co,IL,2012,10,210468.51,1738657.75,2329962
4110,Commonwealth Edison Co,IL,2012,11,225565.82,1870696.88,2229682
4110,Commonwealth Edison Co,IL,2012,12,216991.36,1962279.27,2200545
4176,Connecticut Light & Power Co,CT,2012,1,113890.04,703577.47,717423
4176,Connecticut Light & Power Co,CT,2012,2,100295.69,636561.24,715366
4176,Connecticut Light & Power Co,CT,2012,3,94538.82,598028.22,712570
4176,Connecticut Light & Power Co,CT,2012,4,80837.67,500930.74,706770
4176,Connecticut Light & Power Co,CT,2012,5,79527.84,496751.62,702633
4176,Connecticut Light & Power Co,CT,2012,6,87958.02,561244.37,698228
4176,Connecticut Light & Power Co,CT,2012,7,112912.04,725394.22,694566
4176,Connecticut Light & Power Co,CT,2012,8,117664.46,749435.25,689869
4176,Connecticut Light & Power Co,CT,2012,9,101467.42,635263.16,686984
4176,Connecticut Light & Power Co,CT,2012,10,78821.34,475681.81,670592
4176,Connecticut Light & Power Co,CT,2012,11,82413.13,501216.43,677991
4176,Connecticut Light & Power Co,CT,2012,12,94653.62,588827.78,674879
4226,Consolidated Edison Co-NY Inc,NY,2012,1,365288,1700293,2562806
